	sequences per sample	iteration	C3.110101	8.031003	2.071703	C11.092001	2.40301	7.051803	7.042002	7.070101	4.020701	7.030803	4.010402	4.011602	4.120403	C14.112902	4.112003	10.120602	2.062501	C11.120501	10.061303	8.111401	3.80403	3.052601	2.021503	8.050603	8.011403	7.112902.06.MC044	3.111301.MC026	7.010201.MC242	3.011101.MC225	C11.112101.MC085	C3.092002.MC079	C3.112902.MC078	C14.110102.MC102	2.051801.MC214	7.021304.MC295	10.100501.MC108	10.110901.MC063	2.081802.MC222	2.110501.MC018	7.100101.MC257	4.052802.MC029	7.081001.MC002	4.041101.MC293	7.111402.MC259	2.022002.06.MC210	3.70501.MC223	8.030605.MC276	8.040303.MC045	4.062101.MC043	8.121401.MC285
alpha_rarefaction_2910_4.txt	2910	4	89.0	58.0	n/a	83.0	67.0	40.0	49.0	59.0	69.0	27.0	84.0	69.0	79.0	92.0	51.0	58.0	50.0	55.0	30.0	28.0	33.0	26.0	50.0	48.0	39.0	83.0	48.0	34.0	86.0	157.0	91.0	64.0	97.0	44.0	68.0	31.0	49.0	49.0	58.0	91.0	129.0	50.0	94.0	41.0	48.0	19.0	43.0	46.0	88.0	36.0
alpha_rarefaction_2910_5.txt	2910	5	86.0	58.0	n/a	89.0	61.0	36.0	47.0	58.0	64.0	31.0	83.0	68.0	78.0	88.0	54.0	64.0	49.0	55.0	30.0	29.0	31.0	27.0	49.0	51.0	37.0	73.0	49.0	35.0	83.0	155.0	96.0	65.0	92.0	45.0	67.0	32.0	55.0	45.0	60.0	95.0	127.0	55.0	92.0	38.0	51.0	18.0	40.0	49.0	99.0	35.0
alpha_rarefaction_2910_6.txt	2910	6	92.0	53.0	n/a	88.0	63.0	34.0	47.0	57.0	73.0	32.0	87.0	65.0	85.0	84.0	56.0	60.0	49.0	54.0	30.0	27.0	31.0	29.0	48.0	46.0	38.0	78.0	53.0	33.0	84.0	159.0	92.0	61.0	91.0	44.0	70.0	30.0	51.0	45.0	56.0	92.0	127.0	53.0	90.0	42.0	49.0	17.0	44.0	47.0	99.0	32.0
alpha_rarefaction_2910_7.txt	2910	7	100.0	57.0	n/a	86.0	65.0	35.0	46.0	57.0	69.0	32.0	83.0	64.0	75.0	76.0	47.0	63.0	50.0	54.0	32.0	29.0	31.0	28.0	50.0	48.0	39.0	79.0	51.0	34.0	83.0	155.0	93.0	62.0	105.0	45.0	61.0	27.0	53.0	43.0	59.0	85.0	124.0	52.0	93.0	38.0	54.0	18.0	40.0	47.0	95.0	36.0
alpha_rarefaction_2910_8.txt	2910	8	92.0	57.0	n/a	87.0	62.0	36.0	40.0	59.0	68.0	33.0	83.0	69.0	84.0	88.0	51.0	68.0	49.0	55.0	31.0	23.0	32.0	30.0	49.0	47.0	40.0	82.0	50.0	38.0	83.0	151.0	92.0	63.0	95.0	45.0	66.0	28.0	44.0	45.0	65.0	93.0	125.0	55.0	88.0	37.0	52.0	20.0	46.0	44.0	99.0	34.0
alpha_rarefaction_2910_9.txt	2910	9	93.0	58.0	n/a	87.0	64.0	38.0	50.0	58.0	66.0	29.0	84.0	69.0	78.0	80.0	47.0	63.0	47.0	55.0	31.0	24.0	33.0	28.0	51.0	48.0	39.0	80.0	53.0	37.0	83.0	156.0	94.0	62.0	87.0	43.0	61.0	25.0	46.0	46.0	57.0	90.0	129.0	54.0	89.0	39.0	52.0	17.0	42.0	47.0	94.0	34.0
alpha_rarefaction_3490_0.txt	3490	0	95.0	56.0	n/a	89.0	68.0	36.0	51.0	62.0	72.0	36.0	86.0	71.0	84.0	96.0	58.0	n/a	51.0	n/a	31.0	25.0	34.0	29.0	49.0	46.0	39.0	80.0	53.0	35.0	n/a	164.0	97.0	66.0	100.0	n/a	67.0	32.0	55.0	46.0	59.0	99.0	131.0	53.0	94.0	45.0	52.0	19.0	40.0	47.0	103.0	35.0
alpha_rarefaction_3490_1.txt	3490	1	101.0	58.0	n/a	92.0	65.0	38.0	52.0	61.0	72.0	32.0	87.0	71.0	87.0	97.0	57.0	n/a	51.0	n/a	29.0	25.0	30.0	28.0	50.0	47.0	42.0	86.0	51.0	38.0	n/a	166.0	93.0	65.0	104.0	n/a	67.0	33.0	51.0	49.0	65.0	95.0	132.0	57.0	96.0	45.0	54.0	16.0	43.0	49.0	105.0	37.0
alpha_rarefaction_3490_2.txt	3490	2	97.0	62.0	n/a	90.0	61.0	36.0	49.0	60.0	74.0	32.0	88.0	71.0	83.0	92.0	54.0	n/a	50.0	n/a	30.0	29.0	31.0	28.0	47.0	47.0	38.0	88.0	53.0	38.0	n/a	163.0	98.0	67.0	99.0	n/a	65.0	30.0	47.0	44.0	64.0	89.0	133.0	55.0	92.0	43.0	58.0	16.0	44.0	49.0	100.0	37.0
alpha_rarefaction_3490_3.txt	3490	3	102.0	58.0	n/a	92.0	66.0	35.0	50.0	58.0	71.0	35.0	91.0	71.0	85.0	89.0	53.0	n/a	51.0	n/a	32.0	26.0	31.0	28.0	51.0	52.0	42.0	87.0	53.0	32.0	n/a	167.0	97.0	65.0	98.0	n/a	69.0	33.0	55.0	46.0	66.0	91.0	134.0	56.0	91.0	41.0	54.0	19.0	44.0	49.0	103.0	34.0
alpha_rarefaction_3490_4.txt	3490	4	97.0	58.0	n/a	93.0	65.0	39.0	45.0	58.0	73.0	33.0	91.0	71.0	84.0	91.0	57.0	n/a	51.0	n/a	33.0	26.0	31.0	30.0	51.0	50.0	41.0	85.0	53.0	36.0	n/a	160.0	97.0	65.0	105.0	n/a	68.0	32.0	53.0	49.0	63.0	94.0	129.0	57.0	96.0	38.0	55.0	20.0	44.0	48.0	95.0	36.0
alpha_rarefaction_3490_5.txt	3490	5	98.0	59.0	n/a	95.0	65.0	35.0	48.0	61.0	71.0	35.0	87.0	69.0	88.0	92.0	54.0	n/a	51.0	n/a	31.0	31.0	30.0	28.0	50.0	50.0	42.0	82.0	53.0	38.0	n/a	164.0	93.0	67.0	104.0	n/a	68.0	34.0	54.0	48.0	67.0	94.0	133.0	55.0	93.0	41.0	52.0	21.0	43.0	49.0	95.0	37.0
alpha_rarefaction_3490_6.txt	3490	6	95.0	55.0	n/a	91.0	71.0	40.0	48.0	61.0	75.0	34.0	86.0	71.0	85.0	92.0	57.0	n/a	51.0	n/a	29.0	31.0	32.0	30.0	50.0	46.0	40.0	81.0	51.0	33.0	n/a	165.0	97.0	68.0	95.0	n/a	68.0	31.0	54.0	47.0	58.0	93.0	131.0	56.0	99.0	42.0	50.0	20.0	45.0	48.0	99.0	36.0
alpha_rarefaction_3490_7.txt	3490	7	95.0	62.0	n/a	95.0	67.0	38.0	49.0	57.0	68.0	33.0	90.0	71.0	81.0	92.0	53.0	n/a	51.0	n/a	29.0	26.0	33.0	29.0	48.0	50.0	38.0	89.0	52.0	37.0	n/a	157.0	94.0	68.0	99.0	n/a	71.0	35.0	51.0	44.0	68.0	93.0	134.0	56.0	98.0	44.0	58.0	18.0	45.0	48.0	100.0	36.0
alpha_rarefaction_3490_8.txt	3490	8	98.0	60.0	n/a	88.0	66.0	39.0	49.0	60.0	68.0	35.0	88.0	69.0	75.0	88.0	59.0	n/a	51.0	n/a	32.0	30.0	37.0	29.0	51.0	50.0	39.0	88.0	55.0	37.0	n/a	163.0	99.0	68.0	104.0	n/a	69.0	27.0	48.0	51.0	68.0	94.0	132.0	55.0	95.0	41.0	59.0	18.0	44.0	48.0	102.0	39.0
alpha_rarefaction_3490_9.txt	3490	9	91.0	57.0	n/a	93.0	73.0	39.0	49.0	59.0	73.0	34.0	86.0	71.0	87.0	93.0	55.0	n/a	51.0	n/a	33.0	25.0	33.0	28.0	48.0	51.0	39.0	87.0	53.0	34.0	n/a	162.0	96.0	67.0	105.0	n/a	69.0	33.0	49.0	47.0	67.0	98.0	134.0	55.0	99.0	39.0	51.0	19.0	44.0	48.0	102.0	35.0
alpha_rarefaction_4070_0.txt	4070	0	97.0	58.0	n/a	97.0	74.0	37.0	54.0	61.0	75.0	33.0	94.0	n/a	90.0	97.0	58.0	n/a	n/a	n/a	31.0	29.0	36.0	30.0	n/a	50.0	40.0	92.0	54.0	38.0	n/a	171.0	n/a	n/a	108.0	n/a	72.0	32.0	54.0	50.0	63.0	100.0	139.0	57.0	101.0	39.0	56.0	21.0	44.0	n/a	105.0	38.0
alpha_rarefaction_4070_1.txt	4070	1	100.0	62.0	n/a	93.0	71.0	42.0	53.0	62.0	76.0	34.0	91.0	n/a	87.0	96.0	66.0	n/a	n/a	n/a	32.0	31.0	33.0	30.0	n/a	51.0	40.0	89.0	53.0	40.0	n/a	167.0	n/a	n/a	104.0	n/a	70.0	34.0	52.0	44.0	66.0	100.0	131.0	57.0	98.0	43.0	64.0	18.0	44.0	n/a	108.0	38.0
alpha_rarefaction_4070_2.txt	4070	2	103.0	62.0	n/a	93.0	70.0	39.0	51.0	63.0	71.0	36.0	91.0	n/a	90.0	94.0	64.0	n/a	n/a	n/a	32.0	30.0	33.0	29.0	n/a	50.0	40.0	91.0	53.0	39.0	n/a	164.0	n/a	n/a	110.0	n/a	71.0	31.0	57.0	45.0	63.0	101.0	133.0	56.0	96.0	43.0	60.0	19.0	45.0	n/a	104.0	39.0
alpha_rarefaction_4070_3.txt	4070	3	100.0	61.0	n/a	91.0	74.0	41.0	53.0	63.0	73.0	38.0	88.0	n/a	92.0	98.0	59.0	n/a	n/a	n/a	33.0	32.0	37.0	30.0	n/a	52.0	42.0	92.0	54.0	43.0	n/a	170.0	n/a	n/a	107.0	n/a	72.0	33.0	51.0	48.0	64.0	99.0	141.0	55.0	98.0	43.0	54.0	22.0	43.0	n/a	109.0	39.0
alpha_rarefaction_4070_4.txt	4070	4	103.0	60.0	n/a	96.0	66.0	41.0	54.0	62.0	69.0	35.0	92.0	n/a	88.0	96.0	58.0	n/a	n/a	n/a	31.0	30.0	35.0	27.0	n/a	49.0	40.0	89.0	53.0	38.0	n/a	162.0	n/a	n/a	103.0	n/a	71.0	34.0	53.0	49.0	66.0	103.0	136.0	57.0	100.0	44.0	59.0	20.0	44.0	n/a	107.0	39.0
alpha_rarefaction_4070_5.txt	4070	5	104.0	64.0	n/a	94.0	75.0	39.0	57.0	62.0	77.0	34.0	89.0	n/a	91.0	90.0	58.0	n/a	n/a	n/a	31.0	28.0	33.0	28.0	n/a	48.0	43.0	92.0	52.0	45.0	n/a	170.0	n/a	n/a	99.0	n/a	72.0	33.0	51.0	53.0	69.0	100.0	139.0	58.0	97.0	40.0	63.0	19.0	44.0	n/a	105.0	38.0
alpha_rarefaction_4070_6.txt	4070	6	102.0	63.0	n/a	96.0	73.0	37.0	55.0	63.0	72.0	36.0	95.0	n/a	82.0	94.0	58.0	n/a	n/a	n/a	33.0	30.0	38.0	30.0	n/a	49.0	42.0	88.0	53.0	37.0	n/a	172.0	n/a	n/a	104.0	n/a	72.0	37.0	55.0	50.0	62.0	94.0	138.0	56.0	98.0	39.0	56.0	18.0	45.0	n/a	107.0	38.0
alpha_rarefaction_4070_7.txt	4070	7	104.0	62.0	n/a	93.0	71.0	40.0	54.0	63.0	78.0	34.0	92.0	n/a	91.0	95.0	61.0	n/a	n/a	n/a	32.0	29.0	33.0	30.0	n/a	49.0	41.0	88.0	57.0	38.0	n/a	171.0	n/a	n/a	104.0	n/a	71.0	32.0	54.0	50.0	70.0	100.0	133.0	57.0	96.0	39.0	62.0	19.0	44.0	n/a	103.0	39.0
alpha_rarefaction_4070_8.txt	4070	8	100.0	58.0	n/a	96.0	69.0	42.0	52.0	62.0	72.0	32.0	90.0	n/a	90.0	95.0	60.0	n/a	n/a	n/a	32.0	28.0	35.0	30.0	n/a	51.0	41.0	91.0	55.0	38.0	n/a	165.0	n/a	n/a	111.0	n/a	72.0	27.0	50.0	51.0	67.0	98.0	132.0	58.0	102.0	41.0	59.0	18.0	47.0	n/a	108.0	38.0
alpha_rarefaction_4070_9.txt	4070	9	104.0	65.0	n/a	96.0	72.0	36.0	52.0	63.0	73.0	34.0	92.0	n/a	90.0	89.0	56.0	n/a	n/a	n/a	32.0	28.0	37.0	30.0	n/a	53.0	40.0	94.0	55.0	40.0	n/a	165.0	n/a	n/a	105.0	n/a	72.0	33.0	53.0	51.0	60.0	97.0	139.0	57.0	98.0	45.0	58.0	20.0	44.0	n/a	103.0	39.0
alpha_rarefaction_4650_0.txt	4650	0	108.0	63.0	n/a	92.0	72.0	40.0	52.0	n/a	75.0	37.0	95.0	n/a	95.0	98.0	64.0	n/a	n/a	n/a	34.0	32.0	37.0	30.0	n/a	54.0	43.0	93.0	56.0	44.0	n/a	168.0	n/a	n/a	107.0	n/a	n/a	34.0	58.0	51.0	66.0	106.0	141.0	n/a	99.0	43.0	62.0	20.0	47.0	n/a	107.0	n/a
alpha_rarefaction_4650_1.txt	4650	1	104.0	61.0	n/a	96.0	74.0	42.0	56.0	n/a	78.0	34.0	95.0	n/a	90.0	94.0	60.0	n/a	n/a	n/a	34.0	31.0	38.0	30.0	n/a	53.0	42.0	93.0	57.0	41.0	n/a	170.0	n/a	n/a	104.0	n/a	n/a	34.0	54.0	53.0	67.0	103.0	140.0	n/a	101.0	44.0	59.0	19.0	47.0	n/a	108.0	n/a
alpha_rarefaction_4650_2.txt	4650	2	103.0	65.0	n/a	96.0	76.0	41.0	56.0	n/a	78.0	35.0	94.0	n/a	100.0	94.0	66.0	n/a	n/a	n/a	34.0	32.0	38.0	30.0	n/a	54.0	43.0	94.0	57.0	41.0	n/a	172.0	n/a	n/a	101.0	n/a	n/a	35.0	58.0	52.0	71.0	104.0	141.0	n/a	102.0	43.0	61.0	18.0	45.0	n/a	110.0	n/a
alpha_rarefaction_4650_3.txt	4650	3	103.0	61.0	n/a	95.0	74.0	43.0	55.0	n/a	73.0	35.0	94.0	n/a	91.0	103.0	59.0	n/a	n/a	n/a	33.0	32.0	35.0	30.0	n/a	53.0	41.0	96.0	57.0	40.0	n/a	175.0	n/a	n/a	105.0	n/a	n/a	37.0	59.0	49.0	72.0	104.0	141.0	n/a	102.0	43.0	61.0	20.0	44.0	n/a	107.0	n/a
alpha_rarefaction_4650_4.txt	4650	4	99.0	61.0	n/a	96.0	74.0	40.0	58.0	n/a	78.0	36.0	95.0	n/a	91.0	98.0	58.0	n/a	n/a	n/a	31.0	30.0	36.0	30.0	n/a	51.0	39.0	93.0	56.0	38.0	n/a	175.0	n/a	n/a	103.0	n/a	n/a	32.0	56.0	50.0	63.0	102.0	142.0	n/a	102.0	42.0	61.0	19.0	49.0	n/a	107.0	n/a
alpha_rarefaction_4650_5.txt	4650	5	105.0	64.0	n/a	98.0	76.0	42.0	54.0	n/a	76.0	35.0	94.0	n/a	91.0	94.0	57.0	n/a	n/a	n/a	33.0	33.0	39.0	30.0	n/a	53.0	42.0	90.0	57.0	42.0	n/a	172.0	n/a	n/a	111.0	n/a	n/a	35.0	55.0	48.0	74.0	100.0	143.0	n/a	100.0	44.0	58.0	19.0	45.0	n/a	109.0	n/a
alpha_rarefaction_4650_6.txt	4650	6	103.0	64.0	n/a	98.0	74.0	41.0	58.0	n/a	78.0	37.0	95.0	n/a	94.0	97.0	64.0	n/a	n/a	n/a	33.0	32.0	33.0	30.0	n/a	51.0	43.0	95.0	56.0	41.0	n/a	169.0	n/a	n/a	102.0	n/a	n/a	38.0	55.0	53.0	71.0	102.0	143.0	n/a	101.0	45.0	62.0	22.0	44.0	n/a	109.0	n/a
alpha_rarefaction_4650_7.txt	4650	7	104.0	59.0	n/a	97.0	70.0	43.0	53.0	n/a	77.0	36.0	95.0	n/a	96.0	97.0	68.0	n/a	n/a	n/a	32.0	31.0	37.0	30.0	n/a	49.0	43.0	94.0	56.0	37.0	n/a	175.0	n/a	n/a	106.0	n/a	n/a	34.0	54.0	52.0	70.0	98.0	142.0	n/a	102.0	41.0	65.0	20.0	48.0	n/a	111.0	n/a
alpha_rarefaction_4650_8.txt	4650	8	100.0	63.0	n/a	96.0	73.0	40.0	52.0	n/a	75.0	36.0	95.0	n/a	95.0	92.0	61.0	n/a	n/a	n/a	34.0	32.0	36.0	30.0	n/a	55.0	43.0	93.0	56.0	43.0	n/a	165.0	n/a	n/a	99.0	n/a	n/a	34.0	56.0	49.0	70.0	100.0	143.0	n/a	101.0	45.0	62.0	19.0	44.0	n/a	113.0	n/a
alpha_rarefaction_4650_9.txt	4650	9	104.0	62.0	n/a	97.0	72.0	41.0	60.0	n/a	75.0	34.0	95.0	n/a	89.0	92.0	59.0	n/a	n/a	n/a	34.0	30.0	35.0	30.0	n/a	55.0	42.0	91.0	56.0	44.0	n/a	174.0	n/a	n/a	109.0	n/a	n/a	34.0	57.0	52.0	69.0	103.0	140.0	n/a	104.0	44.0	58.0	21.0	49.0	n/a	110.0	n/a
alpha_rarefaction_5230_0.txt	5230	0	104.0	65.0	n/a	99.0	79.0	43.0	58.0	n/a	76.0	35.0	n/a	n/a	97.0	100.0	64.0	n/a	n/a	n/a	34.0	31.0	38.0	n/a	n/a	53.0	n/a	94.0	57.0	45.0	n/a	173.0	n/a	n/a	111.0	n/a	n/a	33.0	59.0	53.0	70.0	104.0	142.0	n/a	105.0	46.0	65.0	20.0	48.0	n/a	111.0	n/a
alpha_rarefaction_5230_1.txt	5230	1	108.0	62.0	n/a	100.0	73.0	41.0	57.0	n/a	81.0	34.0	n/a	n/a	98.0	99.0	66.0	n/a	n/a	n/a	34.0	30.0	38.0	n/a	n/a	53.0	n/a	98.0	57.0	45.0	n/a	177.0	n/a	n/a	107.0	n/a	n/a	40.0	56.0	53.0	72.0	106.0	143.0	n/a	105.0	43.0	65.0	21.0	47.0	n/a	112.0	n/a
alpha_rarefaction_5230_2.txt	5230	2	110.0	61.0	n/a	100.0	76.0	43.0	59.0	n/a	81.0	38.0	n/a	n/a	96.0	102.0	62.0	n/a	n/a	n/a	33.0	32.0	39.0	n/a	n/a	55.0	n/a	98.0	57.0	44.0	n/a	174.0	n/a	n/a	111.0	n/a	n/a	34.0	57.0	50.0	69.0	107.0	144.0	n/a	105.0	46.0	66.0	20.0	46.0	n/a	110.0	n/a
alpha_rarefaction_5230_3.txt	5230	3	109.0	65.0	n/a	98.0	76.0	43.0	58.0	n/a	76.0	37.0	n/a	n/a	93.0	97.0	61.0	n/a	n/a	n/a	33.0	32.0	38.0	n/a	n/a	53.0	n/a	99.0	57.0	42.0	n/a	178.0	n/a	n/a	106.0	n/a	n/a	34.0	56.0	53.0	75.0	104.0	144.0	n/a	105.0	44.0	64.0	20.0	46.0	n/a	113.0	n/a
alpha_rarefaction_5230_4.txt	5230	4	110.0	63.0	n/a	99.0	79.0	43.0	60.0	n/a	76.0	36.0	n/a	n/a	98.0	100.0	67.0	n/a	n/a	n/a	34.0	34.0	39.0	n/a	n/a	54.0	n/a	98.0	57.0	43.0	n/a	176.0	n/a	n/a	112.0	n/a	n/a	38.0	60.0	52.0	67.0	105.0	143.0	n/a	105.0	44.0	69.0	22.0	48.0	n/a	109.0	n/a
alpha_rarefaction_5230_5.txt	5230	5	107.0	64.0	n/a	98.0	78.0	44.0	57.0	n/a	80.0	38.0	n/a	n/a	96.0	100.0	64.0	n/a	n/a	n/a	34.0	33.0	38.0	n/a	n/a	55.0	n/a	94.0	57.0	47.0	n/a	177.0	n/a	n/a	108.0	n/a	n/a	39.0	57.0	51.0	73.0	104.0	144.0	n/a	104.0	45.0	64.0	21.0	47.0	n/a	115.0	n/a
alpha_rarefaction_5230_6.txt	5230	6	109.0	65.0	n/a	100.0	73.0	44.0	54.0	n/a	78.0	37.0	n/a	n/a	96.0	100.0	65.0	n/a	n/a	n/a	34.0	31.0	39.0	n/a	n/a	51.0	n/a	96.0	57.0	43.0	n/a	178.0	n/a	n/a	111.0	n/a	n/a	37.0	57.0	54.0	74.0	101.0	144.0	n/a	105.0	44.0	61.0	19.0	47.0	n/a	113.0	n/a
alpha_rarefaction_5230_7.txt	5230	7	112.0	63.0	n/a	100.0	76.0	44.0	55.0	n/a	78.0	36.0	n/a	n/a	97.0	99.0	64.0	n/a	n/a	n/a	34.0	32.0	38.0	n/a	n/a	55.0	n/a	97.0	57.0	40.0	n/a	175.0	n/a	n/a	110.0	n/a	n/a	38.0	57.0	52.0	70.0	106.0	143.0	n/a	105.0	47.0	67.0	22.0	49.0	n/a	115.0	n/a
alpha_rarefaction_5230_8.txt	5230	8	105.0	65.0	n/a	99.0	76.0	42.0	57.0	n/a	78.0	37.0	n/a	n/a	96.0	101.0	56.0	n/a	n/a	n/a	33.0	32.0	39.0	n/a	n/a	54.0	n/a	96.0	57.0	44.0	n/a	178.0	n/a	n/a	112.0	n/a	n/a	36.0	54.0	52.0	74.0	107.0	144.0	n/a	105.0	43.0	58.0	20.0	49.0	n/a	114.0	n/a
alpha_rarefaction_5230_9.txt	5230	9	104.0	62.0	n/a	100.0	76.0	43.0	55.0	n/a	76.0	37.0	n/a	n/a	94.0	102.0	66.0	n/a	n/a	n/a	34.0	33.0	39.0	n/a	n/a	53.0	n/a	99.0	57.0	43.0	n/a	175.0	n/a	n/a	104.0	n/a	n/a	37.0	56.0	54.0	71.0	103.0	144.0	n/a	105.0	45.0	61.0	19.0	47.0	n/a	113.0	n/a
alpha_rarefaction_5810_0.txt	5810	0	112.0	n/a	n/a	n/a	79.0	n/a	59.0	n/a	82.0	38.0	n/a	n/a	99.0	106.0	67.0	n/a	n/a	n/a	n/a	34.0	40.0	n/a	n/a	56.0	n/a	99.0	n/a	38.0	n/a	180.0	n/a	n/a	111.0	n/a	n/a	37.0	58.0	56.0	70.0	106.0	n/a	n/a	n/a	48.0	63.0	22.0	46.0	n/a	116.0	n/a
alpha_rarefaction_5810_1.txt	5810	1	108.0	n/a	n/a	n/a	79.0	n/a	57.0	n/a	79.0	38.0	n/a	n/a	102.0	100.0	67.0	n/a	n/a	n/a	n/a	34.0	41.0	n/a	n/a	56.0	n/a	99.0	n/a	48.0	n/a	179.0	n/a	n/a	112.0	n/a	n/a	40.0	59.0	56.0	73.0	109.0	n/a	n/a	n/a	46.0	65.0	22.0	48.0	n/a	116.0	n/a
alpha_rarefaction_5810_2.txt	5810	2	109.0	n/a	n/a	n/a	80.0	n/a	57.0	n/a	81.0	38.0	n/a	n/a	97.0	105.0	69.0	n/a	n/a	n/a	n/a	34.0	38.0	n/a	n/a	56.0	n/a	99.0	n/a	47.0	n/a	177.0	n/a	n/a	113.0	n/a	n/a	40.0	59.0	53.0	71.0	107.0	n/a	n/a	n/a	46.0	62.0	19.0	48.0	n/a	114.0	n/a
alpha_rarefaction_5810_3.txt	5810	3	111.0	n/a	n/a	n/a	78.0	n/a	57.0	n/a	79.0	37.0	n/a	n/a	97.0	103.0	62.0	n/a	n/a	n/a	n/a	31.0	40.0	n/a	n/a	55.0	n/a	99.0	n/a	44.0	n/a	177.0	n/a	n/a	112.0	n/a	n/a	41.0	58.0	53.0	73.0	107.0	n/a	n/a	n/a	49.0	64.0	21.0	48.0	n/a	114.0	n/a
alpha_rarefaction_5810_4.txt	5810	4	105.0	n/a	n/a	n/a	78.0	n/a	58.0	n/a	80.0	38.0	n/a	n/a	100.0	107.0	64.0	n/a	n/a	n/a	n/a	34.0	40.0	n/a	n/a	55.0	n/a	99.0	n/a	48.0	n/a	175.0	n/a	n/a	109.0	n/a	n/a	37.0	60.0	52.0	79.0	108.0	n/a	n/a	n/a	48.0	69.0	21.0	48.0	n/a	115.0	n/a
alpha_rarefaction_5810_5.txt	5810	5	110.0	n/a	n/a	n/a	78.0	n/a	59.0	n/a	83.0	37.0	n/a	n/a	98.0	103.0	69.0	n/a	n/a	n/a	n/a	33.0	39.0	n/a	n/a	55.0	n/a	99.0	n/a	48.0	n/a	183.0	n/a	n/a	112.0	n/a	n/a	36.0	57.0	53.0	66.0	107.0	n/a	n/a	n/a	46.0	69.0	22.0	48.0	n/a	113.0	n/a
alpha_rarefaction_5810_6.txt	5810	6	112.0	n/a	n/a	n/a	79.0	n/a	58.0	n/a	81.0	37.0	n/a	n/a	97.0	99.0	67.0	n/a	n/a	n/a	n/a	34.0	40.0	n/a	n/a	55.0	n/a	99.0	n/a	43.0	n/a	181.0	n/a	n/a	110.0	n/a	n/a	39.0	59.0	54.0	76.0	108.0	n/a	n/a	n/a	42.0	65.0	20.0	47.0	n/a	116.0	n/a
alpha_rarefaction_5810_7.txt	5810	7	110.0	n/a	n/a	n/a	77.0	n/a	60.0	n/a	82.0	37.0	n/a	n/a	97.0	98.0	65.0	n/a	n/a	n/a	n/a	33.0	40.0	n/a	n/a	52.0	n/a	99.0	n/a	45.0	n/a	178.0	n/a	n/a	108.0	n/a	n/a	39.0	57.0	53.0	68.0	108.0	n/a	n/a	n/a	46.0	61.0	23.0	48.0	n/a	116.0	n/a
alpha_rarefaction_5810_8.txt	5810	8	112.0	n/a	n/a	n/a	80.0	n/a	60.0	n/a	81.0	38.0	n/a	n/a	100.0	101.0	68.0	n/a	n/a	n/a	n/a	32.0	41.0	n/a	n/a	56.0	n/a	99.0	n/a	44.0	n/a	181.0	n/a	n/a	109.0	n/a	n/a	39.0	60.0	53.0	75.0	107.0	n/a	n/a	n/a	44.0	65.0	21.0	46.0	n/a	116.0	n/a
alpha_rarefaction_5810_9.txt	5810	9	114.0	n/a	n/a	n/a	80.0	n/a	60.0	n/a	80.0	38.0	n/a	n/a	99.0	103.0	67.0	n/a	n/a	n/a	n/a	34.0	40.0	n/a	n/a	54.0	n/a	99.0	n/a	45.0	n/a	177.0	n/a	n/a	109.0	n/a	n/a	39.0	60.0	53.0	70.0	106.0	n/a	n/a	n/a	47.0	66.0	23.0	46.0	n/a	115.0	n/a
