	sequences per sample	iteration	M50420.ARR.0148.1	M51210.BMK.0088.1	B51121.STL.0057.1	M51160.BMK.0331.5	M51200.BMK.0134.6	M50580.ARK.0029.1	M51160.BMK.0317.1	B51411.STL.0018.3	M50230.ARR.0138.1	M50290.ARR.0176.1	M50400.ARR.0151.1	M50460.ARR.0146.5	M50150.ARL.0133.2	M50510.ARR.0005.1	M50240.ARR.0197.1	M50510.ARR.0075.5	M50990.ARR.0007.1	M50660.BMR.0118.4	M50770.ARK.0010.1	M50770.ARK.0017.4	M50770.BMK.0024.5	M50540.ARK.0098.1	M51270.BMK.0099.8	M51580.BMK.0005.2	M50600.ARR.0040.1	DC90227Y.01	M50410.ARR.0178.2	M50240.BMR.0197.1	M50410.ARR.0198.3	B51051.STL.0008.1	B50991.STL.0007.1	B50511.STL.0005.1	M50360.ARR.0029.1	M50750.ARR.0008.1	M50460.BMK.0075.4	M50640.ARR.0040.1	B50541.STL.0709.4	B50151.STL.0800.4	B50661.STL.0684.5	M50590.ARK.0074.1	M50620.ARK.0026.1	B50541.STL.0098.1	M50420.BMK.0238.3	M51010.BMR.0057.6	M50660.BMR.0103.3	M50400.ARR.0208.2	M50280.ARR.0121.1	M50460.ARR.0075.4	KG8017VX.01	M50420.BMR.0148.1	M50330.BMR.0122.2	M50420.ARR.0161.2	M50190.BMR.0209.6	M50460.ARR.0055.2	M50380.BMR.0006.1	M50330.ARR.0041.1	M50420.ARR.0238.3	M50330.ARR.0122.2	M51000.ARR.0022.2	M50830.ARL.0028.1	M50660.ARR.0118.4	M50720.ARR.0030.1	B51391.STL.0003.2	M51220.BMK.0166.7	B51321.STL.0002.1	M51230.BMK.0234.7	M51050.BMK.0035.2	M51230.BMK.0171.6	M51360.BMK.0003.3	M51450.BMK.0007.2	AG8017VZ.01	EG8017TT.01	M51510.BMK.0002.2	KG8017XG.01	B51651.STL.0005.1	B51741.STL.0007.2	M51580.BMK.0019.5	B51581.STL.0048.2	PosMilk.072214	PosStool.072214	M51670.BMK.0004.2	M51740.BMK.0006.1	M50440.ARR.0016.1	M51760.BMK.0151.1	M50360.BMR.0120.2	PSP.031414	M51440.BMR.0011.3	M51240.BMK.0115.3	M50580.BMR.0029.1	M50260.ARR.0025.1	M50410.BMR.0126.1	M50260.BMR.0025.1	M50400.BMR.0208.2	M50220.ARR.0105.1	M50410.BMR.0198.3	M50490.ARR.0012.1	M50490.BMK.0012.1	M50510.BMR.0012.2	B50151.STL.0133.2	M50230.BMR.0138.1	M50270.ARR.0020.1	M50280.BML.0121.1	M50330.ARL.0135.3	M50390.ARR.0123.2	M50410.ARR.0126.1	M50510.ARR.0012.2	M50510.ARR.0033.4	M50510.BMR.0033.4	M50510.BMR.0075.5	B50741.STL.0005.1	B50811.STL.0009.1	B51001.STL.0006.1	B51011.STL.0007.1	B51041.STL.0007.1	M50840.ARR.0009.1	B50971.STL.0004.1	M50750.BML.0009.1	MoBio.Blank.R5L3	M50840.BMR.0009.1	M50970.ARR.0004.1	M51000.ARR.0006.1	M51000.BMR.0006.1	M51010.BMR.0007.1	M51040.ARR.0007.1	M51040.BMR.0007.1	M51050.ARR.0008.1	Pos.Milk.R6L4	B50811.STL.0015.2	B50961.STL.0013.1	B51021.STL.0020.1	M50660.BMR.0096.2	M50720.BMR.0030.1	M50740.ARK.0005.1	M50830.BMR.0028.1	M50850.ARK.0031.1	M50960.ARK.0013.1	M50980.ARK.0015.1	M50990.BML.0007.1	M50850.ARR.0064.2	M50810.ARK.0015.2	B50851.STL.0031.1	M50900.ARK.0027.1	M50860.ARK.0003.1	B51001.STL.0022.2	M50970.BMR.0004.1	B50771.STL.0014.4	M51000.BMR.0022.2	M50270.BMK.0020.1	Pos.BMK.A.R8L6	Pos.BMK.B.R8L6	Pos.BMK.C.R8L6	M50390.BMK.0123.2	M51030.BMK.0103.1	M51010.ARK.0007.1	B51091.STL.0008.2	M51020.ARR.0020.1	M50750.BMK.0008.1	B51011.STL.0057.6	M51020.BMR.0020.1	M50660.BMK.0087.1	MoBioSw.Blank.R7L5	M51120.BMK.0073.5	Pos.Milk.D	Pos.Milk.E	Pos.Milk.F	B51271.STL.0008.2	B51291.STL.0012.5	B51311.STL.0002.1	B51361.STL.0002.2	B51371.STL.0015.2	B51411.STL.0002.1	B51441.STL.0010.2	B51421.STL.0006.2	B51391.STL.0009.4	B51441.STL.0011.3	B51211.STL.0104.5	MoBioUV	B51261.STL.0007.3	B51271.STL.0002.1	B51441.STL.0003.1	M51240.BMK.0202.7	M51260.BMK.0006.2	M51280.BMK.0010.1	M51290.BMK.0005.2	M51290.BMK.0008.4	M51290.BMK.0012.5	M51290.BMK.0018.6	M51330.BMK.0007.3	M51360.BMK.0015.4	M51410.BMK.0018.3	M51420.BMK.0006.2	PosMilk.022514	PosMilk.022714	PosMilk.022814	B51281.STL.0010.1	B51291.STL.0008.4	B51301.STL.0002.1	B51401.STL.0002.1	B51441.STL.0026.5	B51461.STL.0005.3	M51260.BMK.0104.7	M51270.BMK.0008.2	M51290.BMK.0032.7	B51281.STL.0100.6	B51421.STL.0007.3	M51280.BMK.0100.6	M51370.BMK.0015.2	B51351.STL.0001.1	M51240.BMK.0125.5	B51261.STL.0104.7	M51330.BMK.0013.4	M51420.BMK.0007.3	B51421.STL.0040.7	M51370.BMK.0058.5	M51390.BMK.0009.4	M51400.BMK.0004.2	M51400.BMK.0005.3	M51410.BMK.0045.6	M51420.BMK.0040.7	M51420.BMR.0033.6	M51440.BMK.0010.2	M51440.BMK.0026.5	PosMilk.031214	PosMilk.031314	AG8017Z5.01	B51281.STL.0025.4	B51511.STL.0020.6	B51541.STL.0006.2	B51541.STL.0021.6	B51551.STL.0014.2	B51551.STL.0030.6	B51581.STL.0019.5	B51591.STL.0005.1	BC9023G2.01	BG8017V8.01	CC9023G6.01	CG8017Z7.01	DG8017VS.01	EG8017Z3.01	AG8017WC.01	AG8017W3.01	M51540.BMK.0006.2	M51540.BMK.0021.6	M51550.BMK.0014.2	M51590.BMK.0005.1	PosMilk.072314	B51201.STL.0043.1	B51201.STL.0058.4	B51601.STL.0018.5	B51641.STL.0005.1	B51671.STL.0004.2	B51691.STL.0004.2	B51761.STL.0151.1	M51200.BMK.0058.4	M51370.BMK.0030.4	M51410.BMK.0031.5	M51550.BMK.0030.6	M51460.BMK.0018.6	B51681.STL.0007.2	B51651.STL.0027.5	M50950.BMK.0050.3	M51640.BMK.0020.4	M51650.BMK.0027.5	M51670.BMK.0013.4	M51680.BMK.0007.2	PosMilk.080514	PosMilk.080614	B50121.STL.0272.2	B50171.BML.0264.1	B50441.STL.0016.1	B50471.STL.0098.4	B50171.STL.0264.1	PosStool.080514	B50381.STL.0006.1	B50391.STL.0065.1	BC9023GB.01	Blank.072214	M50100.BML.0271.2	M50390.BMR.0158.4	M50470.BMK.0014.3	M50640.BMR.0040.1	M51460.BMK.0101.8	M51630.BMK.0093.1	M51650.BMK.0005.1	M51690.BMK.0004.2	M51700.BMK.0008.2	M51740.BMK.0020.5	PosMilk.091814	M50360.ARR.0120.2	M50460.BML.0049.1	M51510.BMK.0020.6	M50650.BMR.0107.2	M50390.BMR.0065.1	M51690.BMK.0037.5	M50620.BMR.0026.1	M51200.BMK.0043.1	M50190.BMR.0051.3	M50360.BMR.0029.1	M50470.ARR.0014.3	M50470.BMR.0008.1	M50470.BMR.0098.4	M50540.BML.0098.1	M50570.ARR.0030.1	M50590.BMR.0074.1	M50650.ARR.0107.2	CC90227C.01	DC902282.01	FC902284.01	FC90228N.01	GC90228G.01	GC90228J.01	Pos.Milk.11.0434	DC90228L.01	GC902280.01	AC902288.01	GC90226L.01	CC90227W.01	MoBio.11.0434	B50651.STL.0697.4	AG8017WM.01	M51360.BMK.0002.2	B51231.STL.0144.1	MoBio.022814	AC90227T.01	M50410.BMR.0178.2	DC9023G8.01	EG8017ZC.01	GG8017Z9.01	HC9023GD.01	JC9023GG.01	B51461.STL.0101.8	M51640.BMK.0005.1	B50101.STL.0273.3	B50191.STL.0051.3	DC902260.01	HC90226Z.01	B50461.STL.0075.4	B50831.STL.0028.1	B50551.STL.0022.1	B51011.STL.0036.2	B51371.STL.0058.5	B51411.STL.0031.5	B50621.STL.0026.1	DC902275.01	MoBio.022514	MoBio.022714	B50251.STL.0036.1	B50661.STL.0096.2	B50661.STL.0118.4	B50771.STL.0137.6	B50661.STL.0103.3	B51211.STL.0096.4	B51231.STL.0158.5	M51210.BMK.0104.5	CG8017TY.01	EG8017VV.01	EG8017WK.01	B51461.STL.0018.6	M51220.BMK.0078.1	M50650.BMK.0094.1	AC902277.01	FC90227F.01	FC90227P.01	GC90227H.01	JC902279.01	M50600.BMR.0040.1	B50661.STL.0087.1	B50231.STL.0138.1	B50241.STL.0197.1	B50261.STL.0025.1	B50291.STL.0176.1	B50331.STL.0122.2	B50331.STL.0135.3	B50401.STL.0151.1	B50411.STL.0126.1	B50421.STL.0148.1	B50421.STL.0161.2	M50420.BMR.0161.2	B50421.STL.0238.3	B50491.STL.0012.1	M50250.ARR.0036.1	M50330.BMR.0135.3	B50271.STL.0020.1	B50401.STL.0208.2	B50411.STL.0178.2	B50461.STL.0146.5	M50090.BMR.0086.1	PSP.Blank.R4L2	M50480.BMK.0131.2	M50220.BMR.0105.1	M50150.BMR.0133.2	M50390.ARR.0065.1	B50721.STL.0030.1	B50851.STL.0064.2	B50871.STL.0031.1	B50981.STL.0015.1	B50901.STL.0027.1	M50980.BMR.0015.1	B50191.STL.0209.4	B50221.STL.0105.1	B50391.STL.0123.2	B50411.STL.0198.3	B50511.STL.0075.5	B50651.STL.0107.2	B50721.STL.0060.2	B50771.STL.0024.5	B50831.STL.0057.2	B51021.STL.0033.2	B51031.STL.0117.2	B51031.STL.0145.6	B51061.STL.0013.1	B51061.STL.0021.2	PSP.Blank.R8L6	B51051.STL.0049.6	B51081.STL.0050.1	B51081.STL.0056.3	B51121.STL.0073.5	B51141.STL.0005.1	B51141.STL.0012.3	B51141.STL.0028.6	B51161.STL.0317.1	B51161.STL.0331.5	M50890.BMK.0164.1	M51120.BMK.0057.1	B51241.STL.0115.3	B51241.STL.0125.5	B51331.STL.0007.3	B51331.STL.0021.5	B51341.STL.0002.1	B51371.STL.0002.1	B51381.STL.0001.1	PSPBlank.L6	B51271.STL.0016.5	M51230.BMK.0144.1	B51211.STL.0088.1	B51221.STL.0166.7	B51241.STL.0201.7	B51291.STL.0032.7	B51391.STL.0001.1	B51411.STL.0045.6	B51421.STL.0033.6	B51451.STL.0007.2	B51451.STL.0016.3	B51461.STL.0004.2	M51330.BMK.0021.5	M51270.BMK.0016.5	M51450.BMK.0016.3	AC9023FR.01	AG8017V6.01	B50711.STL.0077.2	B50951.STL.0063.7	B51141.STL.0019.5	B51221.STL.0078.1	BG8017TM.01	BG8017TW.01	BG8017W5.01	DG8017W7.01	DG8017Y2.01	DG8017YB.01	EG8017V2.01	EG8017W1.01	EG8017Y6.01	FG8017W9.01	FG8017Y4.01	FG8017YD.01	GG8017TP.01	GG8017Y0.01	GG8017YG.01	HC9023G4.01	HG8017TR.01	HG8017WF.01	JC9023FW.01	JC9023G0.01	FG8017V0.01	EG8017VB.01	JC9023GJ.01	JG8017WH.01	KC9023FY.01	B51671.STL.0013.4	JG8017ZF.01	M50950.BMK.0063.7	KG8017V4.01	M51600.BMK.0018.6	M51590.BMK.0021.4	B50091.STL.0129.2	B50141.STL.0239.1	B50151.STL.0097.1	B50151.STL.0144.3	B50161.STL.0098.1	B50361.STL.0120.2	B50461.STL.0049.1	B50471.STL.0014.3	B50561.STL.0029.1	B50571.STL.0030.1	PosStool.080614	B50591.STL.0074.1	B50601.STL.0040.1	B50631.STL.0078.1	B51371.STL.0030.4	M50440.BML.0017.2	PosMilk.082914A	B50361.STL.0029.1	B50391.STL.0158.2	B50541.STL.0125.3	B50651.STL.0094.1	B51632.STL.0093.1	B51601.STL.0003.1	SG.Blank	CC902264.01	CC90226D.01	CC90226X.01	CC902273.01	CC90227M.01	DC90226G.01	DC90226J.01	FC90226S.01	GC902262.01	GC90226B.01	GC90226V.01	HC902266.01	JC902268.01	M50630.BMR.0078.1	DC90228B.01	M51020.BML.0083.6	QiagenColUV	M50400.BMR.0151.1	M50540.BML.0125.3	SG.MoBio	B50511.STL.0033.4	M51010.BMK.0036.2	B50441.STL.0028.3	B50611.STL.0041.1	B50771.STL.0010.1	M50960.BMR.0013.1	B50861.STL.0003.1	M50900.BMR.0027.1	M50810.BMR.0015.2	B50751.STL.0009.2	M50770.BMK.0013.3	M50550.ARL.0022.1	M51030.BMK.0116.2	M50830.BMK.0057.2	B51051.STL.0035.2	B51361.STL.0003.3	M51020.BMR.0055.3	M51140.BMK.0005.1	M51050.BMK.0049.6	M51080.BMR.0056.2	M51080.BMK.0050.1	M51220.BMK.0106.6	M51230.BMK.0158.5	B51291.STL.0001.1	PSP.022612	PSP.030314	PSP.030414	M51240.BMK.0139.6	B51701.STL.0022.5	B50301.STL.0017.1	B50581.STL.0029.1	B50471.STL.0008.1	M50300.ARR.0017.1	M51600.BMK.0003.1	PosSTL.091814	M50300.BMR.0017.1	M50440.BMR.0028.3	B50641.STL.0040.1	M50560.BMR.0029.1	M50570.BMR.0030.1	BC902271.01	GC90227R.01	PSP2.11.0434	FC90228D.01	EC902286.01	CC90226N.01	B51691.STL.0018.4	B51691.STL.0037.5	M50330.BMR.0041.1	M50870.BMR.0031.1	M50460.BMK.0146.5	M50720.BMK.0060.2	M50810.BMR.0009.1	M51020.BMK.0033.2	MoBio.031214	Blank.082914	B50751.STL.0008.1	M50770.BMR.0017.4	M50890.BMK.0172.2	MoBio.Blank.R8L6	MoBioNoUV	M51420.BMK.0013.4	B50281.STL.0121.1	M50290.BMR.0176.1	M50850.BMR.0031.1	M50150.BMK.0144.3	GC9023FT.01	PSP.031714	M51460.BMK.0004.2	PosStool.072314	B51641.STL.0020.4	M51740.BMK.0007.2	M50440.BMR.0016.1	M50510.BMR.0005.1	M51580.BMK.0048.6	MoBio.031314	B51591.STL.0021.4	M50740.BMR.0005.1	M50770.BMR.0010.1	DC90226Q.01	M50250.BMR.0036.1	M50090.BML.0129.2	M50400.BMR.0241.3	M50660.ARR.0096.2	B50841.STL.0009.1	M50810.ARR.0009.1	M50860.BMR.0003.1	Blank.072314	Blank.072214A	Blank.080614	M51690.BMK.0018.4	Blank.082914A	Blank.091814	M51050.BMR.0008.1	MoBio.Bla.sw.R6L4	Blank.080514	PosMilk.082914	M50850.BMR.0064.2	M51030.BMK.0145.6	M50090.ARR.0086.1	M50380.BMR.0066.2	M50400.ARR.0241.3	Blank.080614A
alpha_rarefaction_10_0.txt	10	0	0.54557	0.74714	1.48691	1.09235	0.99627	1.48791	0.46329	0.74694	0.55836	0.29617	0.43167	0.23842	1.04458	0.43265	0.50511	0.81732	0.73476	0.8094	1.56084	1.47763	0.62546	1.68644	0.73341	0.22141	0.36361	1.37231	0.91326	0.81987	0.99346	0.94966	0.72189	0.95715	0.68988	1.34391	1.32393	0.2054	0.86587	1.4247	1.21336	0.65692	1.15172	0.79618	1.21111	0.86124	0.93688	0.94367	0.2328	0.786	0.48128	0.92349	0.97916	0.57417	1.31999	0.27441	0.70994	0.55895	0.78269	0.78536	1.02826	1.07026	1.61623	0.71125	0.99558	1.36078	0.77671	0.95358	1.18097	0.83907	0.90712	1.67016	0.87104	1.17057	1.0134	1.42195	1.0331	1.06533	0.60607	0.89679	0.75827	0.59929	0.56641	0.97021	0.27392	1.20823	1.19112	1.31949	1.11133	0.78836	1.3558	0.70152	0.10377	1.03212	0.64081	0.83779	1.10667	0.36016	0.46066	0.72781	0.96569	1.36239	0.22141	0.75848	1.43599	0.22457	1.19442	0.25168	0.2054	0.59425	1.18549	0.2054	1.16876	1.59622	0.78261	0.66009	0.88828	0.83771	0.97501	1.52968	1.03858	0.27632	0.36109	0.54599	0.74423	1.48958	0.60294	1.00309	0.84989	1.22383	1.45791	0.94079	0.8613	1.16394	1.22994	0.64461	0.81146	0.97496	0.60468	0.83761	0.06594	0.61625	1.0847	1.2018	1.37237	1.32299	0.58863	0.76685	1.00502	0.64502	0.81862	0.85773	1.04999	1.07158	0.57869	0.86784	0.85317	1.09935	0.02977	1.3044	0.97568	1.03981	0.96092	0.73335	0.87101	0.80109	0.85655	1.01167	0.62652	0.21102	1.00031	1.09815	0.25568	0.6872	0.63653	0.8877	0.85699	0.89403	1.49453	0.87656	1.66609	0.49622	0.83276	0.2328	0.80668	0.90703	0.2054	0.24537	0.75791	1.09667	0.88734	1.09265	0.81226	1.07431	0.98336	0.94703	0.60007	1.06466	1.35065	0.72338	0.82627	0.74938	0.68385	1.27043	0.9109	1.49792	0.62599	0.88927	0.58808	1.51377	0.38185	0.55911	0.85094	0.64929	0.91011	0.67056	0.25832	0.85664	0.70579	0.88862	1.06888	0.72502	1.24415	1.08027	0.87707	0.77721	0.70652	1.04994	1.69521	1.10414	1.30079	0.94175	0.96206	0.78126	0.59231	1.14545	1.26517	0.2054	1.17584	0.91076	0.2328	0.82212	1.17124	0.27679	0.27679	0.36109	0.93786	0.69182	0.9695	1.32649	1.19922	0.75674	1.0297	1.37509	1.21288	0.629	1.07728	1.43184	0.66312	0.48405	0.94723	0.62337	1.01625	0.40855	1.10248	0.98636	0.80863	1.24604	1.31435	0.47971	0.73382	0.83059	1.05149	1.9449	0.81329	1.41934	0.80596	1.39322	1.78224	0.57867	0.76784	0.51343	0.55422	0.5937	0.95663	0.94376	1.30438	0.58049	0.50983	0.88024	0.2054	1.014	0.68594	1.09723	1.14355	1.61906	0.93148	0.9698	0.73988	0.7007	0.2054	0.48584	1.00054	0.98108	0.2328	0.50555	0.2054	0.23854	0.82159	1.18594	1.34672	0.31322	0.93705	1.01516	0.57142	0.84703	0.96895	0.7936	1.34843	1.11264	1.39122	0.80254	0.74266	1.36985	0.64876	1.32013	1.06941	1.32416	0.7853	1.0131	0.81252	0.81252	1.33201	0.89063	1.37998	0.88997	1.41102	1.05924	1.64594	0.88088	0.908	1.46222	0.97134	1.09231	0.8641	0.73805	1.64218	0.64876	1.61469	1.10075	1.1865	1.41041	1.16116	1.12698	1.27716	0.85966	1.60663	0.83917	1.50758	1.03678	0.98358	1.18087	0.76711	1.73936	1.55229	1.55754	1.01636	0.42943	1.03364	1.16067	0.69509	1.06536	0.71218	0.44653	0.91057	0.81179	1.1822	1.09299	1.73777	0.67779	0.81134	1.00382	0.2637	0.79708	1.27419	1.01867	1.19932	1.46107	1.37693	1.73299	0.79824	0.81254	0.61255	1.09108	1.02156	0.63429	1.4663	0.78136	0.6314	0.85649	1.37529	1.52208	1.58494	1.11178	1.26806	0.5083	1.03102	0.58299	0.69675	1.21764	1.28758	0.50268	0.77593	0.83761	0.88308	0.51618	0.77077	0.75407	1.46793	1.0303	1.1128	1.26988	1.23354	1.14592	0.81955	1.23276	0.55884	0.91774	0.6997	0.7164	0.9436	1.06264	1.17259	0.8395	0.50268	0.60901	1.19649	1.07196	0.61507	1.49677	1.57226	1.2021	0.90193	0.60456	0.60456	1.0764	0.46526	0.59929	0.45128	0.73377	1.31227	0.88545	1.15093	1.0914	0.50268	0.92857	1.47651	0.99267	1.18932	1.38214	1.45459	1.16868	0.48128	0.50075	1.22344	0.95448	1.27553	1.03002	1.00125	1.1385	1.27349	1.50872	1.28781	1.16706	1.35275	0.66674	0.9072	0.91803	1.38104	0.86736	1.64699	0.85521	0.92356	0.93197	0.818	0.59741	0.78906	1.24981	0.94097	0.96524	0.60652	0.76121	1.35902	0.79007	1.7215	1.06275	1.33241	0.99142	1.26897	0.88066	1.41003	0.8606	0.78893	0.88926	1.02695	1.02706	0.85491	1.45721	0.85704	1.43741	0.85497	0.78441	1.03081	0.72689	1.19247	1.3445	0.99149	1.08131	0.61577	0.80012	1.37904	0.89226	0.87345	0.72712	0.67214	1.403	1.16665	0.45801	0.89687	0.61959	1.41928	0.8651	1.30343	1.10309	0.68408	0.93968	0.6241	1.09421	0.59504	0.60513	0.65225	0.92028	0.96974	0.79634	0.88088	0.86549	1.80575	0.76158	0.71176	1.21435	0.96306	1.13044	1.15586	1.70291	1.62086	1.08567	1.57323	0.7565	1.01268	1.26794	1.01572	0.57332	0.82904	0.98419	0.59929	0.78072	0.93294	0.88702	0.42943	0.68409	0.83307	1.43083	1.78943	0.54474	0.70422	0.59929	0.92838	0.99988	0.56307	0.7277	0.55901	0.67417	0.62546	0.94847	0.66203	0.91354	0.5974	0.42943	1.24948	1.25714	1.44051	1.24426	0.73694	0.56345	0.62546	0.64227	1.14386	1.5903	0.84073	0.81256	1.0439	0.85017	0.90743	1.15246	0.91354	0.48936	0.64263	0.67375	0.67133	1.04499	1.31272	0.45622	0.71218	1.25955	1.07031	1.05606	0.78964	0.73842	1.01133	0.81252	0.81252	0.79506	1.00395	1.35155	1.02231	1.04858	0.86157	0.75957	0.69387	0.66328	0.88519	0.04982	1.31644
alpha_rarefaction_10_1.txt	10	1	0.51817	0.43738	1.58285	1.35324	0.80464	1.69324	0.46329	0.48763	0.22457	0.24334	0.32914	0.66391	0.411	0.42955	0.6549	1.30463	0.27277	1.33949	1.2137	1.64657	0.78486	1.22435	0.62677	0.68979	0.05156	1.16504	1.23682	0.90981	1.07337	0.86354	0.73819	0.59337	0.87617	1.34398	1.19012	0.2328	1.08336	1.48912	1.14254	0.79105	0.39852	0.78288	0.9894	0.82144	1.06824	0.0682	0.21475	1.00909	0.74097	1.03651	0.81272	0.58476	1.46989	0.24334	1.03838	1.10928	1.14855	1.21782	0.06856	1.60822	1.26522	0.54557	1.02492	0.97379	1.21161	0.77237	0.97134	0.68143	0.76045	1.45767	0.50868	1.33172	0.83861	0.9728	0.91615	0.98558	0.54427	0.96817	1.04458	0.82739	0.58808	1.01369	0.2328	0.96797	1.15499	1.4171	0.84282	0.87452	1.08865	0.92848	0.68302	0.88226	0.64678	1.05301	1.08513	0.44379	0.46066	0.24597	0.98855	1.10812	0.56138	0.99249	1.05648	0.30407	0.96694	0.30407	0.52483	0.56764	0.68629	0.55533	0.79708	0.76946	1.34839	0.66009	0.88781	0.91871	0.32052	1.24507	1.33308	0.92911	0.3645	0.53348	0.73878	1.05898	0.76291	1.02519	0.75746	1.12487	1.48388	1.07721	0.37252	1.1705	1.65885	0.54657	0.37371	1.16306	0.93047	1.17394	0.80971	1.23408	0.92287	1.17716	1.17279	2.12825	0.59078	0.67118	0.69768	0.5974	0.87535	1.39224	0.88024	0.66446	0.57869	1.27615	0.93919	0.57151	0.04239	1.19668	0.79711	0.89373	1.02399	0.79748	1.22118	0.62961	0.76814	0.91428	0.60007	0.53323	0.68672	1.11094	0.33421	0.85224	0.73392	0.89548	0.84258	0.58132	1.74557	0.91846	1.85202	0.49622	1.44557	0.24542	0.7782	0.78932	0.90148	0.6759	0.99353	0.65311	1.40107	0.90024	0.68671	0.78922	1.03887	0.8807	0.56065	0.5283	1.33692	0.72338	0.85373	0.8366	0.63588	1.06673	0.70706	1.11911	0.72338	0.92817	0.74668	1.33661	0.95732	0.90628	0.60609	0.99012	0.90194	1.11632	0.82567	1.08297	0.98415	1.61428	1.08027	1.18377	1.25471	1.33586	0.62961	0.97632	0.95541	1.04343	1.37185	1.06515	1.48148	0.78692	0.97659	0.91315	0.75215	0.82316	0.81531	0.2054	1.06313	0.92629	0.69959	0.88066	1.35307	0.27947	0.71983	0.91711	0.66328	0.86931	1.40276	1.30846	1.33796	0.80926	1.36169	1.07358	1.21288	0.71931	0.95396	1.02889	0.57344	0.78206	0.81108	1.12046	1.11613	0.2637	1.28668	1.19252	1.24206	0.96806	1.23931	0.16368	0.51371	1.17994	0.92419	1.56422	0.62337	0.98517	0.83193	1.53729	1.48057	0.57867	0.96335	0.84136	0.55422	0.52906	1.13882	1.22336	1.05018	0.36109	0.6016	0.84596	0.44829	0.89739	1.06439	1.21711	0.69322	1.37019	1.26647	0.84847	0.82799	0.59929	0.2328	0.99243	0.63872	0.58483	0.57638	0.52682	0.21102	0.23854	0.80416	0.98589	1.39834	0.28896	0.83167	0.8293	0.61661	1.00014	0.67647	0.76322	1.29816	1.15954	1.14011	0.71898	0.61539	0.6606	1.03493	1.30463	1.37554	1.16519	1.10381	1.02141	0.93736	0.90145	0.99267	0.92971	1.68417	1.45977	1.51581	1.27415	1.37259	0.88088	1.16394	1.6041	0.94469	0.83986	0.6268	1.43564	1.13151	1.21017	1.33402	1.53774	1.02234	1.36748	1.23211	0.89922	1.42943	0.85966	1.49596	1.08704	0.9199	1.09511	0.98358	0.65286	0.99023	1.37131	1.2272	1.70796	1.24962	0.52381	1.25496	0.89175	0.51618	0.96691	0.71218	0.84154	0.9491	0.63601	0.73465	1.55026	1.24911	0.65225	0.77315	0.94895	0.64088	0.89769	0.81638	0.58731	1.04181	1.49976	0.93303	1.34247	0.77755	0.86686	0.5933	0.94718	1.17381	0.65044	1.49227	1.23546	0.63918	0.73878	1.13577	1.18274	1.6295	1.12582	1.1601	0.50268	0.89079	0.57332	0.72852	1.3284	1.33184	0.8781	0.99227	0.88308	1.00555	0.50268	0.77077	0.75407	1.48071	1.01677	1.18185	1.27303	1.38415	1.04982	0.76475	1.26439	0.54322	0.52941	0.7164	0.59907	1.65664	1.16003	1.32929	1.00646	0.84884	1.14509	1.18399	0.71709	0.97979	1.28032	1.38755	0.89681	0.5283	0.66979	0.60456	0.94862	0.53941	0.59929	0.45128	0.60456	1.36418	0.9259	1.86069	1.26785	0.50268	1.24277	1.79222	1.03616	1.17316	1.13087	1.19398	1.20285	0.69406	0.92387	1.50235	0.73411	1.17146	1.2069	0.8015	0.8241	0.93183	1.32393	1.20853	1.13625	1.01748	0.65143	0.85602	0.81556	1.20294	1.52315	1.69324	0.79503	0.96054	0.73729	0.75732	0.51335	0.77896	1.04428	0.93282	0.94464	0.59929	1.08777	1.2854	0.79848	1.64966	0.65768	1.14534	0.88066	1.27835	0.87331	1.51103	1.00435	0.84802	1.13006	0.95794	1.02652	0.85384	1.45721	0.78946	1.65127	0.83245	0.62079	1.01416	0.87109	1.15212	0.71379	0.78978	1.08437	0.72653	0.81575	1.24684	0.76269	0.83103	0.81518	0.51795	1.19195	1.56752	0.51409	0.64107	0.96936	1.05675	0.66616	1.3294	0.96627	0.86072	0.92481	0.63544	0.76021	0.66495	0.5974	0.83445	0.75076	1.03088	0.92827	0.91299	0.68672	0.96587	1.24275	1.33581	1.21072	1.25256	0.89425	0.77761	1.33365	1.71721	1.09421	1.41637	0.5898	1.01268	1.19646	0.64552	0.59929	1.16017	0.67045	0.83737	1.20897	0.69477	1.06884	0.42943	0.6784	0.83307	1.21039	1.5087	0.53913	0.6458	0.59947	1.02349	1.3338	0.72958	0.63561	0.56098	0.75232	0.62546	1.70289	0.96107	0.77147	0.57332	0.64606	1.05002	1.3732	1.74667	1.1193	0.90971	0.8183	0.651	0.57422	1.14386	1.50801	0.84073	0.62337	1.08107	0.92034	0.79601	0.77447	0.99979	1.021	0.66197	0.8194	0.68765	1.05036	0.79422	0.46329	1.0979	1.04945	0.91285	1.05199	0.81372	0.98955	0.93498	1.01296	0.81252	0.79506	1.00292	1.12225	0.93087	0.79506	0.94223	0.65368	0.68266	0.7701	0.49839	0.71094	1.28863
